species,species_prot_acc,Distance,MostRelatedSpecies,ProteinAcc,Description
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1003.43.1,0.47766421557,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0003896,tup
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.157,1.206448,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0023076,Clk
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1904.87.1,2.32333158,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0039528,dsd
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1904.87,2.3758668000000003,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0039528,dsd
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.53,0.35007699999999997,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0013751,Awh
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0801.85,1.389515,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004595,pros
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0801.310.1,2.55506,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037698,CG16779
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1202.453.1,1.2632888476,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0261588,pdm3
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1202.453.2,1.3408001,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0261588,pdm3
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1202.453.3,1.3466667,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0261588,pdm3
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1202.453,1.2152222475999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0261588,pdm3
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0801.154,1.912955,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0085451,htk
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1108.463,2.71958906,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0033010,Atf6
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1108.463.1,2.72384494,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0033010,Atf6
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1007.197,1.573236,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0027788,Hey
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0503.226,1.8946596,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0032707,CG10348
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0503.229,2.36775,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0045852,ham
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1505.36,1.429406,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0036134,FoxK
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0801.157,1.500011,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0003118,pnt
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1202.629,1.7495440000000002,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0026582,Hmg-2
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0701.665,2.0947210000000003,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004607,zfh2
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1807.96,1.6427770000000002,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0015239,Hr78
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.671.1,1.579981,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0039938,Sox102F
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1807.12,2.28288,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004859,ci
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0310.138,1.79843,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0051481,pb
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2001.652,1.675413,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0034985,CG3328
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1601.12,1.2800111,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0263512,Vsx2
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1601.12.1,1.26121386348,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0263512,Vsx2
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1007.44,1.175363,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0020307,dve
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1701.379,1.2136589999999998,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004396,CrebA
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1108.594,1.488769,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000567,Eip74EF
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0701.637,1.603718,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0022740,HLH54F
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1807.59,1.665686,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0016076,vri
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1701.174,2.0449334,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0003028,ovo
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1701.174.1,2.03218418,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0003028,ovo
Heliconius,erato_demophoon_v1_CREPE_FL_novel_model_239,2.1810368999999996,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0031375,erm
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.674,3.0184129,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0031375,erm
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0101.501,0.620151,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0002023,Lim3
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1904.28_evm.model.Herato1904.29,1.270026,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0011278,lbe
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1605.27.1,2.1591101143,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0029711,Usf
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1605.27,2.2132812,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0029711,Usf
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0701.601.2,2.3984916,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000370,crc
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0701.601.1,2.3984916,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000370,crc
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0701.601,2.4142034,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000370,crc
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0701.601.3,2.238498925,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000370,crc
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1507.245,1.7672075999999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0052202,CG32202
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.739.1,1.196228106,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0030093,Bap111
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.739,1.1539336470900001,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0030093,Bap111
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.739.6,1.15340149109,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0030093,Bap111
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.739.5,1.1865755,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0030093,Bap111
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.739.3,1.12377481,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0030093,Bap111
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.739.2,1.13228399,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0030093,Bap111
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0701.41,1.9439942,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0015561,unpg
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0606.378,2.563094,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0026148,CG12253
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0903.2,3.0055937999999998,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0026148,CG12253
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1701.185,1.105494,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000097,aop
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0101.659,1.2125949999999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0014179,gcm
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1505.61,2.23403,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0036423,CG3919
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2001.694,2.188408,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0284249,Adf1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2001.689,2.04807,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0284249,Adf1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0214.45,2.441808,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0284249,Adf1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1807.53,2.5576252999999998,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0035160,hng3
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1507.325,2.3251153,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0035160,hng3
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0501.11,2.55618949,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0284249,Adf1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0501.10,2.4764422699999997,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0284249,Adf1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0501.13.1,2.3690465699999996,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0284249,Adf1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0501.13,2.3643009799999994,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0284249,Adf1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1904.32,1.007536,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0039227,polybromo
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1003.76,1.423394,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0039683,dmrt99B
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.334,2.41433441,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0031610,CG15436
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1108.40,2.548247,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0028895,CG17328
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1910.113.1,1.36239009,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0028895,CG17328
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1910.113.2,1.19134749,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0028895,CG17328
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1910.113,1.1693154785000002,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0028895,CG17328
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1904.52,1.331276,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0002941,slou
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0609.80,1.6034942,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0250815,Jon65Aiv
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.159,1.724705,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0263239,dar1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1807.3,2.29065,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0003231,ref(2)P
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0609.43,3.1768513,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0038548,CG17806
Heliconius,erato_demophoon_v1_CREPE_FL_novel_model_61,3.1959872999999996,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0038548,CG17806
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1705.27,2.8150749999999998,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0038548,CG17806
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0606.185,0.546532,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0265574,Cdc5
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0801.206,1.7157179999999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0028999,nerfin-1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.265,1.2793252234699999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0035625,Blimp-1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.265.3,1.28828201347,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0035625,Blimp-1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.265.4,1.4472573200000003,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0035625,Blimp-1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.265.1,1.31973454347,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0035625,Blimp-1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.265.2,1.3145216034700002,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0035625,Blimp-1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.265.5,1.29723880347,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0035625,Blimp-1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0901.271,0.666547,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0011655,Med
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0801.115,1.378538,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0030121,Cfp1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2001.632,1.4200789999999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0029936,CG4617
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1108.80,2.017035,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0001180,hb
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.626,2.53848637705,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0042085,Bap170
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.626.4,2.546117357,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0042085,Bap170
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.626.2,2.54627266,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0042085,Bap170
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.626.3,2.540893872,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0042085,Bap170
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.626.1,2.42974808,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0042085,Bap170
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.626.1.1,2.27631837705,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0042085,Bap170
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0801.161,0.9895689,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0017578,Max
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0701.701,2.084276,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0262656,Myc
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0701.700,2.309616,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0262656,Myc
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.718,1.728471,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0035993,Nf-YA
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.400.1.2,0.7710898700000001,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0263352,Unr
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.400.1,0.7710898700000001,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0263352,Unr
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.400.1.1,0.7710898700000001,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0263352,Unr
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.400,0.76266221994,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0263352,Unr
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1003.228,1.357322,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0030477,dmrt11E
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1202.702,0.47640499999999997,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0010278,Ssrp
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1805.157,1.2010290000000001,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004101,bs
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2001.49,1.0943390000000002,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0030990,CG7556
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1108.452,1.1073888,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0264562,Hr4
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1108.452.1,1.1073888,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0264562,Hr4
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1108.452.2,1.08400317,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0264562,Hr4
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0503.195,2.5570869,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0030009,CG15336
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0206.2.1,2.3666184799999996,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0023215,Mnt
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0206.2.1.2,2.3632739199999997,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0023215,Mnt
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0206.2.1.1,2.3632739199999997,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0023215,Mnt
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0206.2,2.5243595,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0023215,Mnt
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0206.2.2,2.4096347,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0023215,Mnt
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0419.9,1.0450465,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037687,CG8132
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1705.23,1.020368,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0034455,CG11007
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1411.236,0.733875,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037051,CG10565
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.487,2.244839,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0030869,Socs16D
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1202.50,2.96591,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0262580,CG43120
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0801.65,0.5918479999999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0010803,TrpRS
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2001.588,0.9540282099999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004510,Ets97D
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2001.588.1,0.95285879,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004510,Ets97D
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.97.3,1.7321423999999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0036004,Jarid2
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.97.1,1.77996358,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0036004,Jarid2
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.97,1.77328294,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0036004,Jarid2
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.97.2,1.76635256,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0036004,Jarid2
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0503.236,0.9466760000000001,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0261787,brun
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1703.20.1,1.2355920999999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0005659,Ets98B
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1703.20.2,1.2206055011399999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0005659,Ets98B
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1703.20.3,1.2296409769999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0005659,Ets98B
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1703.20,1.235476617,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0005659,Ets98B
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1805.277,2.7744431,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0039946,ATbp
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1202.84,2.9298931,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0039946,ATbp
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0606.449,2.61379,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0039946,ATbp
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0503.91,1.323048,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0038805,TFAM
Heliconius,erato_demophoon_v1_CREPE_FL_novel_model_217,2.893919,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0034814,CG9890
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2001.457,1.9832589999999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0021872,Xbp1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0606.90,0.771976,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0039509,bigmax
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0801.282,1.039463,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0039698,CG7789
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1505.108,1.16848,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0001978,stc
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2001.611,1.9340067,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000529,bsh
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0101.440,1.14758,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0031232,CG11617
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.75,1.088373,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0013799,Deaf1
Heliconius,erato_demophoon_v1_CREPE_FL_novel_model_135,2.7632288000000003,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0038551,Odj
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0310.282,3.148094,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0038551,Odj
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1705.95,2.920584,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0038551,Odj
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.436,2.9895696000000003,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0040305,MTF-1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0101.804,1.615791,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0030505,NFAT
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1202.11,1.016639,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0035518,CG15011
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1910.67,1.627987,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0001994,crp
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1108.408,1.818978,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0033782,sug
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0101.597,0.8791,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037008,mTerf3
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0101.224,2.891016,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0030963,CG7101
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0101.224.1,2.67107772041,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0030963,CG7101
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0606.321,2.7373572,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0086655,jing
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1108.457,1.563301,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0031876,Atac1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1605.154,2.35052,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0016034,mael
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1805.288,2.11153,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0039039,lmd
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1904.12,3.6543900000000002,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037379,CG10979
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1910.201,1.3972470000000001,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0032388,CG6686
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1807.65,1.1956769999999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0262636,dati
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0901.233,1.4057472,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0038332,CG6136
